c,x,y,z
0,3.9,1.6,19.0
1,2.95,5.05,14.9
2,1.9,5.7,18.3
3,4.65,1.65,16.8
4,1.5,3.7,10.2
5,5.1,1.85,8.45
6,3.6,4.6,5.5
7,5.25,4.9,10.35
8,3.05,5.5,2.05
9,3.75,2.6,14.05
10,2.0,1.75,4.25
11,1.5,1.5,11.3
12,3.5,6.1,10.7
13,4.35,3.55,16.2
14,1.1,2.75,11.65
15,3.55,4.7,18.55
16,3.65,5.75,3.4
17,5.8,5.55,6.55
18,1.55,5.25,15.8
19,5.7,4.35,2.05
20,1.65,3.95,6.8
21,3.0,4.05,11.75
22,1.15,5.95,4.0
23,3.9,1.4,4.9
24,2.5,1.25,18.15
25,3.85,5.95,10.1
26,1.4,1.3,15.5
27,5.5,5.25,15.05
28,4.9,1.05,11.35
29,4.4,2.35,2.65
30,4.1,1.1,13.2
31,2.25,5.5,7.55
32,6.1,3.3,12.1
33,5.5,4.6,18.5
34,5.6,1.65,5.75
35,1.25,2.15,6.3
