c,x,y,z
0,1.8,1.85,4.65
1,3.5,3.55,14.85
2,3.85,1.15,8.9
3,2.5,3.4,11.8
4,4.75,1.4,16.45
5,4.0,5.4,17.2
6,5.95,5.65,14.1
7,6.0,3.05,16.15
8,4.4,4.3,8.3
9,4.7,2.35,2.95
10,1.65,2.5,2.35
11,1.1,5.95,12.35
12,3.9,1.3,6.5
13,5.45,5.35,6.8
14,3.45,6.3,14.85
15,1.4,3.05,6.85
16,3.3,0.85,13.15
17,2.0,2.95,17.55
18,2.1,3.05,17.35
19,0.75,1.9,8.85
20,6.15,2.4,12.45
21,4.6,4.55,5.35
22,5.9,4.95,1.75
23,5.75,1.65,7.4
24,3.5,2.55,12.75
25,3.15,4.2,2.65
26,5.35,1.9,18.95
27,3.65,5.75,9.1
28,3.0,3.2,10.5
29,2.15,5.4,6.25
30,2.65,5.95,2.7
31,1.5,1.5,16.0
32,4.7,5.25,10.65
33,5.05,3.3,1.25
34,1.65,4.95,2.5
35,4.55,0.8,2.35
