c,x,y,z
0,1.0,3.7,5.6
1,3.95,5.6,12.85
2,2.2,1.15,4.85
3,1.7,2.95,13.15
4,5.5,2.6,16.7
5,1.0,5.25,17.45
6,5.3,5.65,13.95
7,4.55,1.45,13.1
8,1.9,2.65,7.45
9,4.7,1.0,2.9
10,4.8,3.75,1.25
11,1.65,5.8,14.65
12,4.35,1.35,6.6
13,5.4,4.95,9.85
14,2.9,5.0,17.2
15,1.6,3.35,6.15
16,1.65,1.4,13.05
17,2.3,1.1,17.6
18,3.7,1.35,17.15
19,1.55,1.95,12.8
20,2.9,4.55,13.55
21,2.4,5.4,5.4
22,4.7,3.75,2.65
23,5.25,4.55,6.9
24,6.0,3.8,12.2
25,5.35,6.15,3.8
26,4.9,4.3,16.8
27,2.1,5.4,9.9
28,3.35,2.1,10.75
29,2.8,5.7,6.5
30,2.2,5.65,1.85
31,2.55,3.2,19.05
32,4.45,2.55,9.8
33,1.65,2.95,1.1
34,4.05,3.15,6.2
35,5.9,2.4,4.6
