c,x,y,z
0,2.65,4.0,7.65
1,2.6,3.3,15.9
2,1.55,3.2,16.45
3,5.6,1.45,9.25
4,3.35,3.85,18.2
5,3.9,2.6,17.4
6,5.95,1.6,9.75
7,5.65,1.1,15.45
8,5.45,6.1,9.95
9,4.2,0.65,5.95
10,2.4,0.5,9.8
11,3.3,1.7,11.2
12,2.1,2.15,2.95
13,1.2,4.2,9.3
14,3.7,6.4,10.0
15,2.55,5.9,6.85
16,6.0,3.55,10.25
17,5.3,5.8,16.9
18,4.5,4.05,12.05
19,5.25,1.35,6.2
20,1.65,1.15,18.0
21,1.05,2.85,9.5
22,0.95,3.5,4.25
23,5.9,3.25,3.75
24,2.7,5.9,16.2
25,3.2,2.45,1.25
26,0.9,1.25,11.15
27,2.2,4.0,10.5
28,2.9,5.95,5.95
29,2.1,3.3,7.5
30,3.75,2.5,5.65
31,6.0,3.15,16.95
32,6.1,4.35,12.45
33,0.75,5.75,8.7
34,3.9,3.75,8.85
35,4.4,5.5,9.5
