c,Rg
0,1.5572411502397439
1,1.7219175357722563
2,2.19658826364888
3,1.5921683328090657
4,1.4849242404917498
5,1.5999999999999999
6,1.8055470085267789
7,1.8774983355518586
8,1.953202498462461
9,1.9621416870348585
10,1.932614809008769
11,2.4464259645450133
12,1.5921683328090657
13,1.8261982367749672
14,1.9849433241279208
15,2.3323807579381204
16,2.435159132377184
17,1.680773631397161
18,1.5795568998931315
19,1.6777961735562519
20,1.6416455159382004
21,1.9013153341831546
22,1.8907670401189036
23,2.577789750930048
24,1.9455076458343719
25,2.0457272545478786
26,2.0651876428063383
27,2.129553943904685
28,2.0530465167647813
29,1.7248188310660342
30,2.682349716200332
31,1.6955824957813168
32,1.7102631376487072
33,2.0988091861815357
34,2.0700241544484452
35,1.7846568297574745
