c,x,y,z
0,2.7,5.4,4.6
1,4.05,5.4,15.55
2,1.1,3.25,6.25
3,3.4,2.7,9.7
4,2.1,5.05,16.25
5,4.8,4.4,17.8
6,3.95,3.85,15.9
7,3.3,1.15,11.65
8,1.75,4.25,11.7
9,3.0,1.1,14.6
10,5.9,1.8,16.6
11,4.75,1.95,8.7
12,6.15,2.75,6.2
13,3.75,5.95,9.0
14,4.25,4.9,11.95
15,4.05,2.15,1.7
16,4.4,1.2,18.5
17,3.6,2.05,15.05
18,4.6,4.1,9.8
19,3.0,5.2,6.7
20,1.15,3.55,17.2
21,2.5,5.85,18.35
22,5.0,2.15,2.65
23,3.15,1.9,11.55
24,6.15,4.9,13.65
25,2.35,1.5,4.95
26,1.2,2.55,15.65
27,1.75,2.55,3.3
28,4.45,1.4,4.75
29,5.8,5.85,2.15
30,2.4,1.45,8.75
31,1.35,5.75,9.5
32,4.85,4.45,13.9
33,3.25,5.85,2.1
34,4.2,4.85,3.65
35,5.25,3.7,4.65
