c,x,y,z
0,2.6,5.5,10.4
1,1.5,1.5,6.9
2,0.6,2.15,10.25
3,6.3,0.65,6.55
4,1.3,2.5,9.9
5,1.65,1.0,9.05
6,6.3,3.75,10.65
7,4.85,0.95,7.2
8,5.15,6.25,9.2
9,5.4,3.05,5.45
10,2.5,2.3,10.7
11,3.55,2.4,9.65
12,0.95,6.3,10.25
13,0.85,3.15,10.2
14,3.5,6.1,10.4
15,1.45,5.25,15.6
16,6.4,2.75,5.75
17,6.25,4.25,13.5
18,4.75,2.4,10.85
19,5.4,1.2,8.1
20,1.1,1.05,8.15
21,1.25,4.6,10.45
22,1.55,4.95,9.4
23,5.2,3.15,10.35
24,6.25,6.05,5.2
25,4.45,0.7,11.15
26,2.45,0.5,8.85
27,2.75,3.35,10.6
28,2.2,5.7,9.9
29,3.7,4.4,9.3
30,4.25,1.1,11.45
31,5.6,6.05,11.25
32,5.15,4.15,12.1
33,1.65,5.4,10.25
34,4.15,3.35,9.9
35,5.0,5.7,10.0
