c,x,y,z
0,2.0,5.4,4.8
1,5.25,4.9,13.85
2,1.45,3.5,6.85
3,3.95,2.55,8.5
4,3.75,4.3,15.95
5,1.4,6.0,16.9
6,4.5,5.65,17.15
7,3.3,2.25,12.45
8,1.05,2.2,11.25
9,2.75,0.85,15.6
10,6.05,1.65,16.2
11,4.4,2.65,10.05
12,5.4,1.65,7.75
13,3.95,5.25,9.3
14,2.45,5.85,12.2
15,4.3,3.85,4.25
16,5.65,3.85,18.8
17,2.85,1.9,15.65
18,5.6,3.3,11.7
19,2.6,5.75,6.65
20,3.35,2.95,16.8
21,1.2,2.9,18.5
22,5.8,3.15,1.45
23,3.4,1.25,13.15
24,5.85,5.75,11.9
25,3.65,0.85,4.7
26,2.3,3.75,16.45
27,1.35,2.5,2.15
28,3.25,1.55,3.1
29,4.4,5.8,1.7
30,2.2,1.8,7.8
31,2.75,4.1,11.15
32,4.35,3.75,14.2
33,1.9,3.95,1.55
34,3.85,5.95,2.0
35,4.1,2.75,5.35
