c,x,y,z
0,3.5,5.45,10.45
1,0.8,2.15,8.15
2,0.65,2.1,10.35
3,6.4,2.05,10.35
4,1.6,2.25,9.65
5,1.75,1.05,10.3
6,6.4,4.0,10.2
7,6.3,0.6,7.8
8,4.55,6.1,10.05
9,5.2,1.15,6.35
10,3.0,2.2,10.5
11,3.1,2.5,9.9
12,1.05,6.25,10.4
13,0.7,4.5,10.1
14,3.3,6.25,10.35
15,0.85,4.7,15.25
16,6.15,2.6,10.25
17,5.8,3.45,13.75
18,4.5,2.6,10.3
19,4.55,0.65,9.5
20,1.1,0.65,8.45
21,1.5,3.75,9.15
22,1.75,5.05,10.0
23,5.7,3.4,10.6
24,5.4,6.5,8.7
25,3.25,0.65,10.1
26,2.5,0.7,9.0
27,2.8,3.4,10.6
28,2.25,5.35,9.7
29,4.25,4.5,10.65
30,4.6,1.5,8.9
31,6.1,5.6,12.7
32,4.85,3.8,11.85
33,1.9,5.85,10.25
34,3.75,3.85,10.9
35,4.75,5.55,10.2
