c,x,y,z
0,6.15,5.8,10.95
1,1.25,1.05,12.0
2,1.8,5.1,12.6
3,5.2,1.0,13.2
4,4.5,3.4,2.7
5,5.15,1.75,10.0
6,3.05,4.8,18.45
7,4.1,5.05,15.15
8,5.35,3.15,6.7
9,1.35,1.9,17.05
10,3.5,1.35,12.85
11,4.0,5.05,2.05
12,4.1,4.95,6.35
13,3.05,6.15,7.4
14,4.8,5.95,8.55
15,1.3,4.85,5.85
16,2.15,1.85,2.0
17,2.35,2.45,15.4
18,3.95,1.3,6.25
19,4.45,3.15,18.8
20,6.1,3.7,5.2
21,3.95,2.95,11.6
22,1.35,4.0,10.15
23,2.45,5.15,16.4
24,4.4,4.15,15.25
25,4.5,1.95,13.45
26,1.05,3.6,7.25
27,1.4,2.6,2.4
28,4.05,3.95,12.6
29,1.95,0.85,4.2
30,3.15,2.4,5.15
31,3.9,4.9,17.4
32,4.45,5.75,14.4
33,1.25,5.05,11.1
34,4.1,3.7,8.6
35,2.5,1.8,18.1
