c,x,y,z
0,2.2,2.85,4.85
1,2.15,1.35,16.3
2,2.1,3.45,15.25
3,5.05,1.8,11.15
4,2.5,4.4,17.2
5,4.85,1.7,16.85
6,5.25,2.0,13.95
7,5.2,2.5,16.1
8,5.45,5.6,11.55
9,2.6,2.3,3.3
10,2.15,0.95,7.8
11,2.2,2.1,10.3
12,3.7,4.45,2.85
13,1.9,5.1,6.2
14,4.45,6.05,11.1
15,4.4,4.15,7.55
16,5.6,2.15,11.05
17,1.45,4.95,18.2
18,4.9,4.0,14.8
19,5.95,1.95,7.4
20,3.95,2.9,18.25
21,2.15,3.4,8.65
22,4.75,3.25,1.8
23,3.9,5.5,1.8
24,1.75,5.25,14.7
25,4.5,1.1,3.1
26,1.9,1.25,12.15
27,1.85,4.55,9.4
28,4.8,5.55,4.95
29,0.7,4.1,6.4
30,5.15,4.85,6.0
31,3.55,5.85,18.2
32,5.45,5.6,14.65
33,1.3,5.85,5.55
34,3.55,4.4,5.85
35,3.3,4.35,12.75
