c,x,y,z
0,3.15,4.8,9.05
1,5.1,2.0,14.9
2,2.3,2.85,16.55
3,1.1,3.95,2.25
4,0.8,4.2,6.2
5,2.0,0.9,7.3
6,4.65,5.3,5.95
7,5.95,2.4,3.15
8,4.15,5.5,9.25
9,5.95,0.7,8.35
10,0.8,3.5,10.5
11,3.8,3.0,3.2
12,1.8,6.1,10.1
13,0.8,4.2,9.3
14,4.0,5.45,14.65
15,0.8,2.15,14.95
16,4.85,4.95,2.9
17,5.8,3.9,11.4
18,3.6,5.7,3.0
19,3.8,0.75,8.85
20,2.05,1.1,12.75
21,2.5,1.8,1.7
22,1.4,5.4,5.1
23,4.65,2.5,6.75
24,6.25,5.95,7.8
25,3.65,2.35,11.5
26,2.45,1.25,17.3
27,3.55,1.75,10.6
28,4.1,4.2,17.7
29,3.45,4.5,13.15
30,3.25,1.85,8.1
31,5.65,6.0,12.25
32,5.85,3.35,16.7
33,3.0,4.85,17.95
34,4.85,3.95,7.5
35,4.6,3.2,16.2
