c,Rg
0,1.7190113437671084
1,2.8809720581775866
2,2.4829418035870274
3,2.352658071203718
4,1.9364916731037085
5,2.3505318547086316
6,1.8560711193270585
7,2.9765752132274437
8,1.97484176581315
9,1.7073371078963873
10,2.5029982021567654
11,1.6186414056238645
12,1.8439088914585773
13,2.2102036105300344
14,1.692631087981076
15,1.5362291495737217
16,2.4310491562286436
17,1.9710403344427023
18,2.471841418861655
19,2.4627220712049502
20,2.1988633427296023
21,1.9403607911932255
22,1.6568041525780892
23,2.0940391591371923
24,2.514955267991858
25,1.9987496091306687
26,1.4352700094407325
27,2.2825424421026654
28,2.3853720883753127
29,2.1714050750608465
30,1.7392527130926085
31,1.7564168070250297
32,2.113054660911544
33,1.8207141456033125
34,1.595305613354382
35,1.607793519081353
