c,x,y,z
0,1.35,2.1,6.85
1,4.75,3.45,13.6
2,5.55,1.85,17.6
3,4.95,5.95,17.6
4,2.35,5.7,9.15
5,2.8,5.3,10.6
6,4.0,1.4,3.0
7,2.2,3.75,10.55
8,4.65,5.55,11.3
9,1.45,1.9,11.05
10,2.9,1.7,14.7
11,3.8,3.9,2.3
12,1.95,4.55,17.6
13,1.3,4.8,13.7
14,3.45,6.25,6.7
15,3.7,3.45,18.45
16,3.6,1.35,8.05
17,1.15,3.85,1.1
18,3.65,4.05,6.6
19,5.4,2.0,11.6
20,1.6,2.8,16.6
21,2.25,2.1,11.85
22,2.5,4.65,14.45
23,5.85,3.75,6.7
24,3.9,3.55,4.85
25,4.7,2.0,14.8
26,4.65,4.75,16.7
27,2.35,5.6,4.55
28,2.55,2.05,6.0
29,4.85,0.95,2.3
30,5.55,5.5,13.15
31,1.45,3.95,3.4
32,3.15,3.55,1.7
33,3.15,1.85,18.8
34,1.0,0.85,6.15
35,5.15,3.3,2.05
