c,x,y,z
0,4.7,4.45,18.75
1,2.1,5.45,14.35
2,1.6,4.15,18.15
3,4.85,3.8,17.15
4,1.75,4.05,9.5
5,3.2,1.95,9.75
6,2.35,4.65,4.5
7,5.45,4.9,9.75
8,4.0,4.35,2.35
9,5.15,2.7,11.15
10,2.65,1.5,1.45
11,1.55,1.15,11.5
12,3.8,5.65,11.45
13,3.15,2.95,16.2
14,0.9,4.0,8.8
15,2.85,3.2,18.95
16,3.55,6.05,2.1
17,5.3,4.0,6.7
18,0.95,4.15,14.8
19,4.6,1.9,1.9
20,1.7,3.95,5.55
21,1.9,4.6,12.4
22,2.25,5.6,3.75
23,3.8,1.4,5.4
24,2.6,1.4,17.7
25,4.55,4.9,8.15
26,1.6,1.95,14.65
27,4.6,5.75,15.15
28,5.65,0.9,8.95
29,5.55,2.35,3.1
30,4.35,1.0,13.65
31,3.3,6.25,7.25
32,5.75,3.45,13.7
33,5.95,4.25,17.5
34,5.7,2.6,5.7
35,1.7,1.45,6.65
