c,x,y,z
0,1.15,5.15,12.7
1,5.1,5.3,2.4
2,2.15,1.95,7.6
3,2.7,0.75,3.85
4,1.0,2.75,4.15
5,4.8,1.1,8.2
6,5.75,3.05,17.1
7,5.35,1.3,9.35
8,4.7,4.85,12.35
9,1.55,3.65,4.3
10,5.6,4.0,8.1
11,5.45,0.95,3.0
12,1.75,5.95,5.1
13,2.95,4.3,13.95
14,2.25,2.45,9.8
15,1.4,2.75,17.65
16,4.6,3.25,6.35
17,1.65,4.1,15.45
18,5.25,3.3,2.95
19,5.2,3.35,4.45
20,2.8,3.35,2.95
21,2.8,1.3,12.3
22,3.65,5.35,5.4
23,4.3,5.35,18.15
24,1.7,5.35,1.65
25,4.2,1.5,16.8
26,3.7,2.25,0.85
27,1.6,5.15,10.65
28,3.15,5.7,9.45
29,3.35,2.5,12.95
30,1.65,0.9,14.35
31,1.65,4.15,18.5
32,5.8,2.95,14.15
33,4.05,5.35,8.7
34,5.9,5.1,12.4
35,4.0,4.25,16.25
