c,x,y,z
0,3.9,5.55,10.75
1,1.15,2.1,15.05
2,0.8,3.1,11.5
3,5.3,1.15,4.75
4,1.45,3.45,10.6
5,2.35,1.6,9.35
6,5.55,3.4,9.55
7,6.15,1.9,7.05
8,4.35,6.5,10.45
9,6.3,0.9,8.7
10,1.95,0.8,9.65
11,3.1,2.5,8.3
12,0.7,6.0,12.6
13,1.2,4.25,14.45
14,3.55,6.1,13.45
15,1.35,4.5,16.75
16,6.2,3.15,8.35
17,5.85,5.05,10.9
18,4.35,2.65,6.5
19,5.1,0.65,9.25
20,1.35,0.9,11.85
21,2.15,3.75,9.0
22,1.0,4.55,11.25
23,5.6,2.75,6.55
24,5.95,6.25,8.8
25,3.9,0.65,9.75
26,1.1,0.9,14.2
27,2.4,2.5,10.6
28,2.5,6.3,15.4
29,3.2,4.35,11.95
30,3.85,1.25,8.7
31,5.25,5.85,11.6
32,5.4,4.0,11.5
33,2.2,5.2,14.7
34,3.45,3.9,9.25
35,5.1,5.0,13.2
