c,x,y,z
0,2.3,5.35,7.55
1,1.15,2.7,16.15
2,2.3,4.05,16.05
3,6.3,2.0,11.5
4,0.95,2.2,14.45
5,2.3,1.8,12.8
6,5.0,4.25,5.15
7,5.3,1.35,14.45
8,4.15,5.85,9.8
9,4.7,1.7,9.9
10,2.65,1.2,11.45
11,3.4,2.65,7.15
12,5.0,5.75,16.05
13,0.95,4.2,12.35
14,2.55,6.0,11.15
15,4.6,4.3,16.8
16,5.35,2.65,9.0
17,2.5,5.4,4.5
18,4.7,3.6,8.5
19,3.7,1.5,10.0
20,4.0,2.7,19.2
21,3.45,3.95,12.1
22,2.0,4.9,14.0
23,6.4,3.8,6.7
24,4.0,5.7,6.7
25,3.0,0.65,8.95
26,3.65,2.0,18.05
27,3.35,1.75,2.4
28,1.35,2.3,5.65
29,5.5,4.55,3.45
30,3.4,1.6,9.7
31,2.0,6.05,2.55
32,3.4,2.75,2.55
33,1.65,5.95,16.2
34,2.9,2.8,5.5
35,1.8,3.15,1.65
