c,x,y,z
0,2.45,4.3,14.35
1,5.25,5.95,3.8
2,0.9,1.95,9.45
3,3.85,0.9,4.65
4,0.9,2.7,6.0
5,3.25,1.35,7.2
6,4.8,3.15,16.85
7,5.35,1.85,9.0
8,5.0,4.6,11.9
9,3.15,3.95,4.9
10,5.25,2.95,8.5
11,5.3,1.05,5.95
12,1.15,4.8,6.15
13,3.8,5.8,14.6
14,2.45,5.8,12.25
15,1.6,1.45,18.05
16,4.0,5.0,6.8
17,1.2,5.65,15.85
18,5.65,3.3,2.25
19,4.9,4.65,4.55
20,3.05,2.55,0.9
21,1.45,2.55,13.1
22,3.6,5.9,5.8
23,4.15,3.45,18.7
24,3.35,5.7,1.15
25,3.65,1.45,15.9
26,1.95,2.3,2.85
27,3.4,2.45,10.65
28,1.65,6.05,10.0
29,3.65,1.55,11.7
30,2.8,1.05,12.35
31,2.65,4.15,17.9
32,5.8,1.6,14.4
33,4.0,4.95,8.85
34,5.15,5.15,12.2
35,5.15,5.0,16.75
