c,Rg
0,2.048169914826404
1,1.7790446874657195
2,1.996246477767713
3,2.331308645374953
4,1.835755975068582
5,4.06386515524322
6,1.6837458240482734
7,2.2282279955157196
8,1.6688319268278637
9,2.316246964380094
10,1.9544820285692064
11,1.6837458240482737
12,1.7334935823359718
13,1.9912307751739877
14,2.3043437243605824
15,2.048169914826404
16,2.120141504711419
17,2.148255105894084
18,1.96596032513375
19,1.6688319268278637
20,1.489966442575134
21,1.909188309203678
22,1.7044060549059312
23,2.7540878707840823
24,1.5858751527153705
25,1.83983694929741
26,1.9352002480363626
27,1.9949937343260002
28,1.6155494421403513
29,1.9377822375076101
30,1.97484176581315
31,2.311925604339379
32,1.882817038376273
33,2.471841418861655
34,2.237185732119709
35,1.6324827717314507
