c,Rg
0,4.540374433898597
1,3.501428280002319
2,3.536240942017385
3,3.938908478246226
4,2.6315394733881536
5,3.1567388235329195
6,4.897448315194352
7,4.360619222083029
8,4.518296139032943
9,3.442382895611701
10,5.214403129793476
11,2.530810146968753
12,2.7386127875258306
13,3.871046370169182
14,4.044749683231337
15,3.4957116585897072
16,4.175523919222593
17,3.1804087787578506
18,3.3726843908080104
19,3.9217343102255158
20,4.583666654546335
21,3.6599180318690197
22,3.0659419433511785
23,4.778074926160116
24,3.0157917700000443
25,3.1048349392520045
26,4.902550356702111
27,4.492771972847053
28,3.9667366940597404
29,4.283689998120779
30,3.8942264957241512
31,3.4849677186453247
32,3.7549966711037177
33,5.2900850654786264
34,5.282991576748916
35,3.9604292696625705
