c,Rg
0,1.9364916731037085
1,2.7092434368288134
2,2.4382370680473215
3,2.1177818584547365
4,2.2214859891523058
5,2.2090722034374526
6,1.7916472867168918
7,2.8653097563788807
8,2.336664289109584
9,2.6429150572805025
10,1.7334935823359716
11,3.0166206257996713
12,1.834393632784414
13,1.5842979517754858
14,2.6105554964413225
15,1.9836834424877372
16,2.5248762345905194
17,2.3706539182259396
18,1.6477257053284082
19,1.9912307751739877
20,2.124852936087578
21,2.380126047082381
22,1.6263455967290594
23,1.7790446874657198
24,2.4166091947189146
25,1.958315602756614
26,2.2192341021172144
27,2.164486082191336
28,2.1130546609115437
29,2.084466358567583
30,2.266053838724932
31,2.150581316760657
32,1.815213486067135
33,3.1937438845342623
34,2.571964229922337
35,1.5540270267920056
