5.766281,0.000000,0.000000
4.189802,0.657291,0.109548
3.962848,0.608450,0.101408
3.690227,0.581920,0.096987
3.555239,0.651405,0.108568
3.333167,0.804701,0.134117
3.155727,0.824734,0.137456
2.899305,0.695377,0.115896
2.653797,0.729655,0.121609
2.583575,0.720212,0.120035
2.301871,0.510496,0.085083
2.185177,0.418826,0.069804
2.091285,0.402634,0.067106
2.096558,0.410335,0.068389
2.116831,0.361387,0.060231
2.131379,0.349683,0.058281
2.048339,0.346749,0.057792
1.928082,0.292091,0.048682
2.001874,0.315789,0.052631
2.010735,0.400190,0.066698
2.094636,0.359817,0.059970
2.101884,0.329206,0.054868
2.118077,0.320311,0.053385
2.081466,0.432744,0.072124
2.025154,0.383818,0.063970
2.052336,0.365057,0.060843
2.079162,0.357997,0.059666
2.107296,0.433644,0.072274
1.986797,0.294931,0.049155
1.911006,0.327055,0.054509
2.067070,0.414040,0.069007
2.010908,0.400576,0.066763
1.987391,0.351930,0.058655
2.124199,0.491209,0.081868
2.039744,0.311642,0.051940
1.993253,0.291660,0.048610
2.002394,0.300622,0.050104
2.068313,0.333092,0.055515
2.118143,0.436922,0.072820
2.161693,0.431350,0.071892
2.143984,0.355855,0.059309
