c,x,y,z
0,4.45,5.35,10.9
1,3.25,5.7,18.45
2,4.85,4.95,16.7
3,4.7,4.5,6.1
4,4.55,0.85,2.9
5,5.1,1.4,14.1
6,1.8,1.95,0.95
7,1.15,3.2,3.75
8,5.75,2.5,17.45
9,2.45,2.5,7.65
10,4.95,1.4,11.45
11,4.65,2.2,5.35
12,6.3,4.6,14.1
13,3.0,1.15,9.65
14,3.45,6.05,11.5
15,3.1,3.35,16.35
16,4.9,4.2,2.8
17,5.4,4.55,15.05
18,3.15,3.7,3.95
19,4.35,3.2,9.85
20,1.25,2.25,7.4
21,4.05,2.85,3.5
22,5.2,4.05,8.55
23,5.75,4.95,8.9
24,2.45,5.65,1.7
25,2.55,2.35,18.2
26,0.85,1.85,14.9
27,1.65,2.85,11.2
28,2.55,2.2,12.05
29,2.85,4.6,13.35
30,2.45,1.3,3.05
31,2.15,5.0,6.65
32,3.65,3.6,14.95
33,3.95,0.85,16.0
34,4.6,6.35,5.55
35,1.45,2.2,17.45
