c,x,y,z
0,1.45,3.4,1.85
1,3.65,5.2,16.05
2,2.3,1.55,10.05
3,2.45,1.55,9.1
4,1.0,2.2,16.2
5,5.35,4.5,18.95
6,4.1,3.45,14.55
7,5.15,2.0,18.25
8,5.25,5.4,9.25
9,1.3,2.3,5.0
10,1.65,1.4,6.55
11,1.85,5.7,14.25
12,4.55,2.25,2.7
13,4.0,5.15,10.25
14,2.4,4.1,11.0
15,1.7,4.5,12.7
16,4.8,0.95,13.95
17,1.2,4.15,18.45
18,2.4,5.8,17.1
19,4.5,2.0,7.0
20,5.65,1.95,15.6
21,3.55,5.0,4.75
22,4.45,6.3,4.25
23,5.55,2.65,1.8
24,1.2,2.25,13.85
25,4.25,4.4,1.85
26,2.8,0.95,17.45
27,1.6,5.45,7.55
28,4.45,2.6,9.55
29,3.35,1.45,4.4
30,2.3,4.9,2.7
31,4.5,4.1,17.3
32,4.45,4.55,12.6
33,3.2,2.8,2.8
34,2.4,5.55,5.85
35,5.65,2.65,11.5
