c,Rg
0,1.5684387141358123
1,2.1260291625469296
2,2.660826939130014
3,1.655294535724685
4,1.9235384061671343
5,2.0772578077840986
6,1.9962464777677125
7,2.5874698065871224
8,1.812456896039186
9,2.1459263733874936
10,2.5592967784139455
11,2.4423349483639627
12,1.6355427233796125
13,2.552449803620044
14,1.7564168070250297
15,1.8841443681416772
16,2.016184515365595
17,1.742125139018435
18,1.7564168070250297
19,1.401784576887619
20,1.9209372712298547
21,1.4142135623730951
22,2.5865034312755126
23,1.8801595676963165
24,2.497999199359359
25,1.51657508881031
26,1.5604486534327233
27,3.602082730865575
28,1.7088007490635062
29,1.601561737804697
30,1.5604486534327233
31,2.3227139298673873
32,1.8207141456033125
33,2.73221521846285
34,2.2034064536530704
35,2.274862633215465
