c,x,y,z
0,1.55,5.15,18.7
1,2.45,3.05,13.5
2,1.65,4.75,13.7
3,6.2,2.45,18.25
4,3.8,5.1,10.9
5,2.75,1.65,13.0
6,2.0,2.35,2.65
7,5.1,4.85,18.45
8,5.75,5.45,2.0
9,4.75,2.95,16.5
10,2.4,0.65,11.25
11,3.4,3.45,8.15
12,1.9,5.4,8.5
13,1.45,6.15,16.2
14,3.55,4.65,14.9
15,3.15,5.35,15.2
16,3.95,1.6,4.05
17,1.0,2.85,6.35
18,5.6,2.75,11.25
19,4.1,0.7,2.8
20,2.4,1.0,9.2
21,5.15,2.9,10.15
22,4.15,3.7,3.45
23,3.0,3.6,2.4
24,5.85,4.6,7.95
25,4.1,1.7,9.3
26,3.05,2.75,17.6
27,2.3,3.05,11.35
28,2.6,0.95,18.25
29,3.05,4.05,5.9
30,2.8,1.65,13.35
31,4.7,5.85,5.25
32,4.5,5.95,6.65
33,4.65,6.05,17.5
34,5.9,1.9,9.7
35,2.35,5.7,2.15
