c,x,y,z
0,3.15,3.05,12.1
1,5.55,3.4,18.45
2,4.85,4.65,16.6
3,1.4,2.15,5.65
4,3.85,1.3,3.65
5,5.8,1.65,14.05
6,2.7,4.95,3.05
7,4.1,2.05,2.35
8,5.55,3.6,16.65
9,5.0,4.85,9.25
10,1.5,2.15,11.85
11,4.9,4.95,3.55
12,5.25,4.95,12.8
13,4.9,1.25,8.45
14,1.15,4.45,15.2
15,1.5,4.85,17.95
16,3.75,0.65,4.6
17,6.0,2.9,11.7
18,3.0,5.6,4.9
19,4.25,3.25,9.9
20,3.0,1.7,8.1
21,2.95,3.7,1.15
22,5.9,4.55,6.45
23,1.2,5.9,8.3
24,5.05,4.85,1.5
25,4.6,3.3,18.7
26,3.35,6.2,16.65
27,2.3,5.55,9.05
28,4.3,2.05,12.85
29,3.6,4.7,13.6
30,2.7,3.3,3.7
31,1.95,3.15,10.1
32,1.9,0.95,15.55
33,2.15,3.35,15.4
34,4.95,6.0,5.45
35,2.75,0.85,17.9
