c,Rg
0,1.8343936327844144
1,1.695582495781317
2,2.3010866998007704
3,2.4289915602982237
4,1.8774983355518586
5,1.9364916731037087
6,1.647725705328408
7,1.620185174601965
8,1.76351920885484
9,1.592168332809066
10,1.3982131454109563
11,1.764936259472279
12,1.5811388300841898
13,2.0700241544484452
14,2.176005514698894
15,2.25055548698538
16,1.6170961628796228
17,1.882817038376273
18,2.1714050750608465
19,1.7478558292948536
20,1.5700318468107584
21,1.9912307751739877
22,1.5083103128998356
23,2.00124960961895
24,2.4566236993076496
25,1.8343936327844141
26,1.7930421077041108
27,2.5406692031825
28,1.5999999999999999
29,1.6446884203398526
30,1.932614809008769
31,1.987460691435179
32,2.043281674170255
33,2.4072806234421447
34,2.018662923818635
35,1.8124568960391858
