c,x,y,z
0,2.55,1.5,7.65
1,5.7,3.75,17.15
2,2.85,1.8,18.35
3,5.7,4.8,14.3
4,2.7,5.7,12.3
5,1.4,4.0,11.1
6,4.1,1.95,3.55
7,4.85,0.75,12.4
8,4.0,4.9,11.1
9,1.5,1.9,8.8
10,0.95,1.25,12.8
11,2.3,2.0,5.7
12,3.85,4.1,18.15
13,1.35,4.3,13.65
14,1.95,5.9,8.15
15,3.8,2.25,14.05
16,4.7,2.45,6.15
17,1.65,4.2,3.05
18,4.2,3.85,6.55
19,6.05,2.4,10.55
20,1.6,3.6,17.7
21,2.45,2.75,10.0
22,3.6,4.9,15.3
23,5.4,4.55,9.55
24,5.1,5.8,6.6
25,2.7,1.2,12.6
26,1.35,5.2,16.05
27,4.0,5.2,3.8
28,1.1,3.25,4.85
29,5.4,3.15,1.05
30,5.05,4.4,15.45
31,2.65,4.8,3.65
32,3.75,5.95,1.9
33,4.25,1.55,17.4
34,2.2,1.85,3.75
35,5.25,2.45,3.4
