c,x,y,z
0,2.7,3.85,10.95
1,6.0,2.4,5.3
2,3.1,1.05,7.65
3,4.7,1.2,3.2
4,2.0,3.75,3.55
5,3.3,5.05,11.85
6,4.6,5.15,17.75
7,6.05,5.7,11.05
8,1.8,5.2,9.4
9,1.15,5.95,5.9
10,3.2,4.45,8.75
11,5.25,5.1,7.35
12,2.75,5.55,5.5
13,4.65,5.75,14.0
14,4.7,2.05,9.45
15,0.95,4.7,17.05
16,0.9,1.8,9.1
17,5.0,2.4,14.1
18,4.3,5.8,2.3
19,5.55,2.35,6.4
20,4.7,5.0,2.5
21,5.3,1.9,11.1
22,3.4,1.75,2.35
23,1.2,6.05,13.55
24,3.25,2.05,6.1
25,4.45,1.9,18.45
26,5.3,2.65,1.45
27,2.9,1.65,12.05
28,2.55,2.85,9.9
29,4.05,2.4,13.25
30,1.85,1.55,16.6
31,1.35,2.6,17.85
32,5.05,2.45,15.0
33,1.05,4.15,11.0
34,3.0,4.35,16.35
35,4.95,1.65,16.2
