c,Rg
0,1.6294170736800322
1,2.5327850283827877
2,2.9
3,2.532785028382788
4,1.623268308074793
5,1.997498435543818
6,1.945507645834372
7,1.5016657417681205
8,1.794435844492636
9,2.3547823678633235
10,1.6598192672697833
11,2.843413441622586
12,2.1783020910791966
13,2.3505318547086316
14,2.7248853186877424
15,2.1365860619221495
16,1.5083103128998356
17,1.4230249470757708
18,1.4017845768876187
19,2.0223748416156684
20,1.9403607911932257
21,1.896048522585854
22,1.595305613354382
23,1.9634153916071861
24,2.1760055146988946
25,1.8560711193270587
26,2.6201145013147804
27,1.7349351572897471
28,2.263846284534354
29,2.0530465167647813
30,1.787456293171948
31,1.8627936010197157
32,1.7392527130926085
33,1.7435595774162695
34,2.149418526020468
35,2.1435951110226013
