c,Rg
0,2.1714050750608465
1,1.5953056133543817
2,1.8371173070873836
3,2.091650066335189
4,1.842552577268828
5,2.1988633427296023
6,1.790251378996816
7,2.924893160441933
8,2.411431110357499
9,1.906567596493762
10,1.6046806535881213
11,1.563649577111189
12,1.8289341158171881
13,1.6401219466856727
14,2.2737634001804143
15,3.063494736408078
16,1.7776388834631176
17,2.5426364270182242
18,2.0383817110639506
19,1.932614809008769
20,1.9144189719076647
21,1.4439529078193651
22,2.421776207662467
23,1.6896745248715803
24,2.27705950734714
25,1.8069310999592652
26,2.00124960961895
27,1.7014699527173553
28,1.4474114826130131
29,1.7219175357722565
30,1.752141546793523
31,2.1931712199461306
32,2.0760539492026697
33,2.110687091920543
34,1.981161275615895
35,1.5890248582070705
