c,x,y,z
0,2.8,5.65,10.85
1,3.15,1.65,4.0
2,5.1,2.7,7.1
3,5.2,1.1,3.0
4,1.35,1.85,4.1
5,4.55,5.2,13.15
6,3.1,5.95,15.15
7,5.2,4.0,9.9
8,2.2,6.0,6.9
9,1.8,4.9,9.3
10,1.5,4.55,5.65
11,4.95,5.8,5.85
12,2.05,5.4,1.25
13,2.1,3.9,13.2
14,2.15,0.7,10.25
15,1.65,5.35,17.4
16,1.9,1.45,7.95
17,5.0,1.2,16.0
18,1.85,5.0,2.85
19,6.0,4.9,7.0
20,4.6,4.8,0.9
21,4.85,1.6,10.75
22,1.15,2.75,3.2
23,2.4,5.3,15.2
24,5.0,2.55,4.05
25,1.3,2.25,18.35
26,5.05,4.85,3.2
27,4.85,2.4,14.25
28,3.05,3.15,8.4
29,4.65,2.9,13.55
30,1.85,1.5,13.05
31,2.05,1.5,17.45
32,2.75,3.05,16.6
33,2.15,2.7,8.45
34,5.8,2.85,17.75
35,4.65,2.05,15.6
