c,x,y,z
0,3.25,5.15,11.5
1,0.95,0.65,12.6
2,1.4,4.05,6.75
3,6.15,1.95,10.3
4,0.95,2.95,9.8
5,1.25,1.6,12.15
6,5.9,3.0,11.2
7,6.3,0.9,10.7
8,4.7,6.25,10.45
9,5.4,1.3,9.8
10,2.35,2.15,11.2
11,4.15,2.85,9.0
12,2.4,6.35,8.65
13,1.2,4.7,4.0
14,3.65,6.5,10.05
15,2.1,2.35,2.95
16,5.85,2.9,12.65
17,6.4,5.4,12.9
18,4.45,3.3,11.05
19,5.0,1.15,8.75
20,1.85,0.95,15.2
21,1.55,3.4,10.75
22,0.7,5.6,6.4
23,5.95,4.35,11.6
24,5.7,6.15,12.25
25,3.7,0.5,8.0
26,2.4,1.05,12.45
27,2.2,3.7,13.8
28,2.15,5.75,9.9
29,2.35,4.25,9.5
30,3.9,1.5,9.5
31,5.55,5.05,14.0
32,4.4,4.25,11.65
33,1.55,5.75,4.7
34,3.5,3.75,12.35
35,4.4,5.2,10.4
