c,x,y,z
0,2.5,5.4,5.0
1,2.1,5.35,15.05
2,1.9,2.3,3.5
3,5.65,2.4,10.45
4,4.65,5.45,16.1
5,5.3,4.3,17.6
6,5.45,6.15,15.3
7,1.05,1.9,10.65
8,1.65,2.95,8.0
9,2.1,1.95,11.55
10,4.95,1.65,17.0
11,5.65,5.45,8.6
12,5.7,2.05,7.65
13,2.25,3.7,6.25
14,3.6,4.1,9.5
15,4.0,3.05,1.55
16,3.75,3.95,16.5
17,2.55,2.25,18.6
18,4.55,2.75,13.6
19,0.9,3.75,8.05
20,2.75,1.4,15.85
21,1.4,5.0,18.0
22,5.5,3.65,1.55
23,5.05,2.25,13.9
24,4.2,6.05,11.85
25,4.35,1.5,2.85
26,0.95,3.9,14.65
27,2.35,0.75,6.6
28,5.65,3.1,3.95
29,2.3,3.15,2.25
30,3.85,1.55,8.2
31,2.5,5.5,10.2
32,3.3,5.05,13.15
33,2.35,5.7,2.05
34,3.7,5.95,5.65
35,4.2,2.5,5.8
