c,x,y,z
0,4.45,4.65,13.9
1,3.6,3.85,2.25
2,1.6,1.25,10.55
3,1.2,4.9,14.3
4,1.6,5.5,2.5
5,1.4,1.9,3.5
6,1.9,1.4,17.4
7,1.2,5.45,17.65
8,3.45,5.75,8.6
9,4.55,1.2,13.35
10,6.15,2.55,10.9
11,1.65,1.0,6.45
12,4.9,5.1,12.3
13,3.35,2.15,10.2
14,6.0,5.15,12.45
15,2.7,2.95,5.95
16,3.85,5.75,6.7
17,5.0,1.65,16.15
18,5.5,4.45,3.35
19,3.7,4.25,17.55
20,3.3,2.35,3.45
21,3.35,5.6,13.05
22,3.85,5.2,7.25
23,2.45,2.55,14.7
24,4.7,1.0,18.1
25,6.25,4.1,18.75
26,5.3,1.9,8.7
27,2.3,3.7,5.4
28,2.85,3.9,12.15
29,4.1,1.6,6.1
30,2.75,3.4,8.35
31,3.05,1.9,14.35
32,3.6,4.75,17.65
33,1.75,4.4,10.05
34,5.75,1.9,4.05
35,3.15,5.05,17.6
