c,x,y,z
0,3.05,4.2,18.15
1,2.85,5.1,14.45
2,1.5,6.05,17.95
3,5.45,1.05,16.3
4,3.45,2.85,8.5
5,5.25,5.8,10.35
6,3.1,3.65,5.05
7,5.9,2.5,5.9
8,3.6,4.1,1.3
9,1.75,1.9,13.95
10,2.25,2.7,4.05
11,2.95,0.6,10.65
12,3.4,4.15,9.25
13,2.3,3.7,18.0
14,1.7,2.35,10.85
15,1.4,1.05,16.55
16,5.25,1.95,2.6
17,3.4,6.2,5.5
18,2.05,4.7,15.95
19,5.45,3.5,4.05
20,2.5,2.45,6.75
21,2.4,5.1,11.5
22,2.25,2.55,1.0
23,2.9,1.05,5.25
24,4.95,3.1,18.75
25,5.2,3.0,9.7
26,3.8,2.25,17.05
27,5.5,5.95,14.65
28,5.15,2.7,12.75
29,4.2,5.45,1.75
30,5.75,2.2,8.95
31,2.25,5.8,7.65
32,5.15,3.0,13.25
33,5.85,4.55,17.8
34,4.1,4.35,4.25
35,1.2,4.4,9.8
