c,x,y,z
0,3.35,5.3,16.85
1,1.95,4.55,13.5
2,1.45,4.85,18.8
3,4.8,4.7,12.5
4,5.25,1.9,10.35
5,4.9,5.15,9.05
6,1.55,4.4,6.35
7,5.5,4.4,1.5
8,3.35,2.2,1.15
9,2.45,2.2,15.55
10,2.15,2.5,2.95
11,3.1,2.6,13.2
12,4.1,5.55,11.05
13,4.1,4.05,17.85
14,1.65,1.25,11.3
15,2.55,1.5,18.35
16,5.35,2.05,3.9
17,1.45,3.2,3.15
18,2.25,5.6,15.75
19,5.1,2.75,3.05
20,2.85,1.0,7.25
21,0.95,4.8,12.75
22,2.05,5.4,1.75
23,5.85,3.1,6.85
24,4.15,2.8,18.65
25,2.9,3.6,8.3
26,5.3,0.9,17.6
27,4.7,2.05,12.75
28,3.0,3.65,11.85
29,2.3,6.15,3.65
30,4.6,1.0,7.6
31,2.9,5.2,6.5
32,5.3,4.4,16.2
33,5.95,4.4,16.75
34,4.25,5.25,5.4
35,2.05,2.85,9.4
