c,x,y,z
0,1.75,3.35,8.9
1,5.05,2.55,17.5
2,1.9,4.05,18.95
3,5.7,5.8,12.1
4,2.55,4.9,14.25
5,1.2,2.25,12.75
6,5.8,5.25,2.35
7,5.85,1.45,14.8
8,5.75,5.1,8.85
9,2.45,3.05,8.3
10,2.4,0.6,12.5
11,2.85,1.1,3.95
12,5.3,4.2,19.1
13,1.25,4.5,15.45
14,2.25,5.9,10.05
15,5.6,4.05,14.45
16,5.1,1.7,9.9
17,1.0,5.55,5.05
18,4.05,2.75,6.7
19,5.85,1.55,7.2
20,3.6,1.4,17.8
21,2.65,5.05,12.2
22,4.2,5.75,13.75
23,5.55,4.15,10.3
24,4.05,6.2,5.45
25,2.8,1.15,10.45
26,2.4,3.8,18.7
27,5.25,4.0,5.05
28,1.7,3.6,6.4
29,3.75,3.4,2.95
30,3.7,1.75,14.15
31,3.45,2.95,4.2
32,2.85,4.8,2.25
33,3.65,5.6,17.35
34,2.55,3.8,2.45
35,5.45,0.95,3.0
