c,x,y,z
0,3.9,3.95,18.65
1,2.9,3.65,15.35
2,2.2,5.75,17.45
3,5.6,1.3,15.6
4,2.0,4.35,10.15
5,3.15,1.15,10.4
6,2.25,5.7,3.45
7,5.95,4.9,10.15
8,2.8,3.55,1.75
9,5.25,2.95,13.4
10,1.05,2.75,4.6
11,0.95,2.9,7.85
12,2.55,5.8,11.75
13,3.7,3.45,16.65
14,2.85,3.65,9.2
15,1.15,3.7,18.35
16,5.05,4.0,3.65
17,4.8,5.6,6.3
18,0.75,5.0,15.45
19,5.55,3.65,2.0
20,1.25,3.65,8.6
21,1.7,5.45,12.45
22,2.7,4.2,3.1
23,4.0,1.1,4.9
24,3.9,1.8,19.1
25,5.6,4.05,8.45
26,2.5,1.35,16.15
27,4.9,5.2,15.3
28,5.95,1.7,11.25
29,4.45,2.4,6.15
30,3.5,2.5,12.7
31,3.05,5.45,6.1
32,4.9,4.7,11.0
33,5.3,3.0,16.9
34,5.8,4.6,5.2
35,3.1,0.7,5.8
