c,Rg
0,1.46799182559032
1,1.8398369492974098
2,1.9583156027566144
3,2.050609665440988
4,2.164486082191336
5,2.285825890132492
6,1.6477257053284082
7,2.418677324489565
8,1.7564168070250297
9,1.6985287751463032
10,1.6628289148315891
11,2.571964229922337
12,1.8261982367749676
13,2.335594142825333
14,2.1330729007701543
15,1.9697715603592207
16,1.823458252881047
17,1.893409622876149
18,2.110687091920543
19,1.5297058540778357
20,2.1805962487356525
21,1.7930421077041108
22,2.4155744658362326
23,2.514955267991858
24,1.4832396974191326
25,1.764936259472279
26,2.040833163195855
27,2.181742422927143
28,1.7564168070250294
29,2.816913204200655
30,2.329162939770423
31,2.2726636354727026
32,2.4423349483639627
33,1.5540270267920053
34,1.6416455159382004
35,1.7986105748604948
