c,x,y,z
0,1.9,3.65,8.35
1,4.75,1.75,17.7
2,1.45,3.55,17.4
3,5.1,5.6,11.8
4,2.25,5.15,13.8
5,1.35,2.1,13.05
6,5.85,5.3,2.65
7,5.7,2.2,13.7
8,5.15,5.55,9.5
9,3.95,3.45,10.1
10,2.05,0.95,13.6
11,1.3,2.05,5.05
12,5.45,4.4,19.05
13,1.5,5.35,14.75
14,1.2,4.9,8.6
15,4.7,4.5,14.4
16,5.0,0.9,8.9
17,3.5,5.45,3.05
18,4.2,4.3,7.9
19,4.55,2.3,8.45
20,2.1,1.75,17.85
21,2.25,4.75,11.8
22,4.6,5.3,14.1
23,5.9,4.05,8.95
24,5.15,5.55,5.1
25,3.8,0.95,11.05
26,2.35,5.95,17.7
27,4.65,2.8,5.55
28,1.95,4.05,7.5
29,4.95,3.35,1.8
30,4.95,1.75,14.8
31,2.95,2.95,4.8
32,2.0,5.45,2.55
33,4.8,5.2,17.4
34,2.6,2.0,2.2
35,4.2,1.3,4.1
