c,x,y,z
0,1.05,4.0,17.75
1,1.5,5.45,12.65
2,2.9,4.85,13.95
3,5.4,1.15,14.75
4,4.3,5.85,9.45
5,4.9,0.9,11.1
6,1.35,2.2,3.75
7,5.85,5.45,14.9
8,5.2,3.85,1.75
9,5.35,1.55,15.3
10,2.15,1.05,9.5
11,3.55,3.1,6.85
12,1.6,5.2,7.7
13,5.55,5.1,17.65
14,5.35,3.75,13.9
15,1.9,3.9,18.2
16,5.0,1.15,2.15
17,1.05,5.7,6.35
18,2.75,3.05,11.3
19,5.55,3.65,3.6
20,3.25,2.5,8.55
21,3.95,3.85,18.9
22,2.3,5.2,1.4
23,3.45,2.4,4.55
24,5.3,2.7,10.6
25,4.35,4.85,9.1
26,2.2,0.95,15.45
27,3.35,4.2,11.75
28,3.7,1.7,18.1
29,5.1,5.2,5.9
30,1.4,2.95,14.25
31,3.35,5.9,4.45
32,6.05,4.7,6.85
33,2.6,4.95,16.65
34,5.7,1.15,6.05
35,2.5,2.65,1.85
