19.000000,0.000000,0.000000
12.163242,2.087055,0.347842
11.423660,2.655578,0.442596
8.188746,2.567641,0.427940
6.699917,2.792747,0.465458
6.280481,2.120693,0.353449
5.338539,2.142294,0.357049
5.461990,2.333217,0.388869
4.630815,1.819662,0.303277
5.291503,2.975595,0.495933
4.564355,1.651161,0.275194
4.642796,2.188072,0.364679
4.229526,1.603029,0.267172
4.453463,1.969924,0.328321
4.944132,2.184455,0.364076
5.016639,2.345620,0.390937
5.301991,1.636083,0.272681
4.836206,1.374885,0.229147
4.216370,1.621417,0.270236
4.612784,1.794358,0.299060
5.000000,1.764464,0.294077
4.743416,1.442199,0.240367
4.932883,1.833852,0.305642
4.453463,1.462295,0.243716
4.377975,1.962972,0.327162
4.743416,1.893051,0.315508
4.988877,1.849194,0.308199
4.725816,1.409809,0.234968
4.881940,1.887497,0.314583
4.654747,1.671787,0.278631
4.048319,1.468101,0.244683
4.731690,1.976801,0.329467
4.371626,1.965505,0.327584
5.249339,1.893117,0.315520
4.346135,1.698567,0.283095
4.690416,1.741139,0.290190
4.624812,1.239836,0.206639
4.678556,1.451801,0.241967
4.887626,1.973336,0.328889
4.294700,1.493572,0.248929
4.275252,2.095119,0.349186
