c,Rg
0,1.554027026792005
1,1.5280706789936123
2,2.9043071462915218
3,2.327015255644019
4,2.4392621835300936
5,2.9958304357890486
6,1.4577379737113252
7,1.7248188310660342
8,1.6658331248957683
9,1.378404875209022
10,3.5630043502639737
11,2.2616365755797285
12,2.303258561256204
13,2.59711378264411
14,1.958315602756614
15,1.981161275615895
16,1.9519221295943134
17,1.893409622876149
18,2.0784609690826525
19,1.9039432764659772
20,3.5234925854895733
21,2.124852936087578
22,2.564176280991617
23,2.1213203435596424
24,1.6703293088490065
25,2.432077301403062
26,1.5280706789936127
27,2.5504901489713694
28,1.8960485225858543
29,1.9261360284258224
30,2.006240264773888
31,1.7902513789968157
32,1.942935922772545
33,1.8748333259252674
34,2.1760055146988946
35,1.6416455159382002
