c,x,y,z
0,2.9,5.45,4.15
1,1.35,5.85,12.4
2,2.5,1.85,4.95
3,5.7,1.75,10.85
4,0.95,4.5,16.95
5,5.7,1.95,16.15
6,6.2,5.55,14.05
7,1.7,3.45,10.55
8,2.65,2.1,9.45
9,2.55,1.85,7.7
10,2.3,1.75,15.15
11,6.0,4.55,9.55
12,3.85,4.6,7.15
13,3.6,5.5,1.5
14,2.6,4.9,8.1
15,5.65,2.8,3.55
16,5.0,5.0,17.7
17,3.65,5.4,14.95
18,4.45,1.45,12.3
19,2.7,2.65,11.05
20,2.0,5.75,16.35
21,1.45,1.4,17.95
22,5.35,2.6,6.45
23,4.75,2.1,16.15
24,5.25,5.0,12.45
25,4.35,1.15,3.2
26,3.75,2.65,17.4
27,2.1,2.15,12.85
28,5.65,4.9,1.35
29,1.15,5.05,1.6
30,4.0,2.2,6.2
31,1.3,5.2,8.9
32,4.2,4.5,12.5
33,1.65,2.25,2.9
34,3.4,5.95,6.25
35,5.0,4.35,4.05
