c,x,y,z
0,3.05,4.45,8.3
1,2.9,1.1,16.3
2,1.65,3.25,16.1
3,5.25,1.6,9.75
4,2.8,3.8,18.2
5,3.5,2.55,16.65
6,6.05,1.4,9.95
7,5.95,0.7,11.45
8,4.5,6.25,10.55
9,3.95,0.75,7.0
10,2.5,1.0,10.8
11,3.45,1.65,10.8
12,3.05,2.25,1.9
13,0.9,3.85,9.65
14,3.55,6.45,9.2
15,2.75,6.1,6.25
16,5.3,3.85,12.15
17,6.2,5.75,15.35
18,4.55,3.85,12.1
19,4.7,2.3,7.0
20,1.0,0.95,14.85
21,0.75,4.25,10.0
22,2.75,4.2,3.45
23,6.05,3.2,8.45
24,3.15,6.05,17.4
25,4.6,1.85,3.05
26,1.55,1.0,11.45
27,2.3,3.6,9.9
28,2.2,6.0,6.9
29,2.7,3.9,8.7
30,3.5,1.7,7.7
31,6.2,4.25,14.45
32,5.5,5.3,11.7
33,1.05,6.05,9.4
34,3.35,3.65,10.1
35,4.2,5.1,8.8
