c,x,y,z
0,1.55,1.95,18.8
1,3.05,3.95,14.1
2,2.75,5.9,16.55
3,5.95,5.0,16.05
4,3.45,4.95,9.6
5,4.55,1.15,10.3
6,4.55,5.6,1.25
7,5.45,5.45,12.8
8,2.75,4.4,2.65
9,3.75,3.35,14.5
10,2.1,0.9,4.7
11,1.8,2.9,5.1
12,2.0,6.05,11.15
13,3.95,1.35,17.5
14,4.2,3.5,11.4
15,2.85,4.25,18.5
16,4.4,1.05,3.35
17,5.3,4.5,4.9
18,0.9,4.2,12.4
19,3.9,2.15,1.25
20,3.4,4.05,7.75
21,2.1,4.35,13.05
22,2.1,5.7,3.2
23,3.55,2.4,1.45
24,5.95,1.65,15.0
25,3.55,3.9,10.45
26,1.75,2.0,15.65
27,5.2,2.75,10.85
28,4.1,1.9,14.6
29,4.1,4.6,4.4
30,0.75,2.05,14.8
31,2.65,6.15,6.8
32,5.7,4.75,11.95
33,4.45,4.05,18.2
34,5.35,1.5,5.65
35,2.45,1.35,7.3
