19.000000,0.000000,0.000000
12.025436,2.780608,0.463435
10.643203,2.858795,0.476466
9.800794,2.658779,0.443130
8.897565,3.073072,0.512179
8.051915,3.074395,0.512399
6.691620,2.896643,0.482774
6.527719,3.114884,0.519147
4.790036,2.399801,0.399967
5.374838,2.441998,0.407000
5.055250,1.544000,0.257333
5.338539,1.646294,0.274382
4.725816,1.444668,0.240778
4.898979,1.756931,0.292822
4.636809,1.637240,0.272873
5.011099,1.611590,0.268598
4.612784,1.996180,0.332697
4.558265,2.091987,0.348665
5.254628,2.797965,0.466328
5.077182,2.110257,0.351710
4.527693,1.634963,0.272494
4.275252,1.766931,0.294488
4.666667,1.530538,0.255090
4.527693,1.399163,0.233194
4.582576,1.780256,0.296709
4.864840,1.572206,0.262034
4.539946,1.717846,0.286308
4.921608,1.724937,0.287490
4.013865,1.413536,0.235589
4.725816,2.055208,0.342535
4.684490,2.281176,0.380196
4.836206,1.560969,0.260162
4.459696,1.518457,0.253076
4.696334,1.373999,0.229000
4.478343,1.737230,0.289538
5.169354,2.053926,0.342321
5.066228,1.953463,0.325577
5.016639,1.980242,0.330040
4.521553,1.377824,0.229637
4.696334,1.600131,0.266688
4.346135,1.616045,0.269341
