c,x,y,z
0,3.05,5.1,10.85
1,0.7,1.75,13.85
2,1.25,2.9,13.05
3,5.7,1.6,12.5
4,3.05,1.95,14.2
5,2.55,1.95,14.9
6,6.05,3.0,10.35
7,6.2,0.8,10.5
8,4.65,6.3,10.25
9,5.3,0.6,10.0
10,2.85,0.6,10.75
11,3.55,2.15,10.8
12,1.5,6.0,9.4
13,0.55,3.55,10.0
14,3.0,6.4,9.9
15,1.1,5.1,9.1
16,5.95,2.7,11.15
17,6.1,5.1,11.0
18,4.65,3.15,10.5
19,4.2,1.7,9.2
20,0.75,0.6,11.65
21,1.75,3.7,9.85
22,1.15,4.25,7.7
23,5.9,3.45,9.25
24,6.0,5.95,14.75
25,4.2,0.7,6.2
26,1.65,0.65,10.3
27,2.55,2.95,11.5
28,2.0,5.9,9.9
29,3.05,5.05,10.2
30,3.1,2.15,10.25
31,6.15,5.8,10.95
32,5.15,4.6,10.75
33,0.75,5.75,8.8
34,3.55,3.9,10.25
35,4.6,5.3,10.7
