c,Rg
0,1.8220867158288598
1,1.764936259472279
2,2.1248529360875774
3,2.159861106645518
4,2.512966374625813
5,1.953202498462461
6,1.638596960817394
7,1.7421251390184345
8,1.5604486534327233
9,3.1432467291003428
10,1.8343936327844141
11,1.5652475842498528
12,2.7631503759296194
13,2.352658071203718
14,2.3430749027719964
15,2.6636441203734407
16,2.349468024894146
17,2.545584412271571
18,1.665833124895768
19,2.23718573211971
20,2.1459263733874936
21,2.8346075566116733
22,2.782984010015149
23,1.8261982367749676
24,1.9455076458343719
25,2.361143790623519
26,1.447411482613013
27,2.495996794869737
28,1.6598192672697833
29,2.1365860619221495
30,1.6552945357246849
31,2.016184515365595
32,1.932614809008769
33,1.617096162879623
34,2.2638462845343543
35,2.467792535850613
