c,x,y,z
0,3.75,5.0,11.25
1,2.0,1.25,9.45
2,2.25,2.8,10.15
3,4.9,6.0,14.2
4,1.3,4.4,1.8
5,5.65,1.85,8.7
6,1.8,3.3,16.7
7,4.7,2.4,18.1
8,4.5,4.0,7.5
9,2.95,1.5,16.15
10,1.65,4.1,9.85
11,3.7,1.0,3.3
12,4.3,5.65,6.75
13,3.3,3.6,10.9
14,5.85,4.8,6.45
15,2.45,2.5,6.85
16,1.1,4.8,5.5
17,2.3,1.9,12.3
18,2.4,2.65,1.65
19,5.5,3.4,14.5
20,3.2,3.1,3.1
21,4.1,1.45,10.95
22,2.05,2.2,6.05
23,2.45,5.2,13.25
24,2.95,5.4,17.95
25,4.45,6.0,17.35
26,5.9,2.8,11.2
27,4.7,3.1,4.3
28,5.2,1.75,14.85
29,4.75,4.8,3.35
30,2.75,3.6,1.95
31,3.15,3.25,13.8
32,1.15,4.35,15.7
33,1.3,6.2,9.6
34,2.2,4.2,3.6
35,2.3,2.3,18.2
