c,x,y,z
0,1.7,4.5,9.2
1,1.4,4.8,18.4
2,3.05,4.7,17.45
3,2.65,6.0,6.65
4,4.65,2.35,3.9
5,4.15,3.1,16.25
6,2.65,5.35,2.8
7,1.55,1.25,4.5
8,4.1,2.3,17.7
9,3.45,2.8,8.85
10,5.2,1.55,13.45
11,4.8,1.5,5.0
12,4.45,6.25,14.2
13,1.35,1.3,9.85
14,2.95,5.75,10.3
15,4.3,5.9,17.8
16,4.65,3.8,2.45
17,5.6,5.05,14.65
18,3.4,5.2,4.9
19,5.35,2.0,9.95
20,3.75,1.4,9.65
21,5.3,3.2,0.9
22,5.25,4.95,6.4
23,5.35,4.75,9.2
24,2.1,2.85,1.95
25,2.6,1.15,18.55
26,1.25,5.05,14.7
27,1.15,2.85,11.7
28,3.05,5.45,12.8
29,3.95,2.9,11.95
30,1.55,1.45,4.8
31,1.7,3.9,5.6
32,5.8,4.0,16.4
33,2.75,1.15,14.6
34,5.35,6.05,2.8
35,2.65,4.0,17.25
