c,x,y,z
0,3.7,5.5,8.0
1,1.3,1.5,13.1
2,1.3,3.5,15.0
3,6.25,1.7,10.35
4,0.7,2.95,11.75
5,2.0,1.9,10.9
6,6.2,2.7,8.5
7,6.2,0.8,11.3
8,4.15,6.3,11.65
9,5.35,1.1,10.95
10,1.95,1.95,11.9
11,4.0,1.6,9.7
12,4.75,4.45,18.2
13,0.95,5.3,10.55
14,2.1,6.35,10.95
15,3.0,5.35,18.05
16,4.75,2.3,8.95
17,5.5,4.45,8.45
18,4.2,3.5,10.0
19,3.95,0.8,10.35
20,1.1,1.7,16.6
21,2.6,3.85,11.45
22,2.15,5.15,11.8
23,5.2,3.2,8.6
24,5.3,6.25,10.05
25,2.4,0.9,9.5
26,3.25,1.15,16.0
27,3.35,5.55,4.3
28,1.75,4.05,8.2
29,5.3,5.0,8.3
30,3.1,2.15,9.35
31,6.35,6.1,7.05
32,3.75,4.5,6.05
33,0.65,5.8,12.25
34,3.35,3.6,9.15
35,6.05,4.75,5.5
