c,Rg
0,2.1
1,2.7504545078950136
2,2.0445048300260873
3,2.1667948680020452
4,1.6170961628796232
5,1.5763882770434445
6,1.893409622876149
7,2.2825424421026654
8,1.8986837546047524
9,2.7504545078950136
10,1.61245154965971
11,2.021138293140774
12,1.6941074346097416
13,1.8881207588499205
14,2.266053838724932
15,2.513961017995307
16,1.5247950681976907
17,1.8343936327844141
18,1.7363755354185337
19,2.219234102117215
20,2.234949663862701
21,2.5951878544721962
22,2.3537204591879637
23,1.8207141456033122
24,2.3853720883753127
25,2.8451713480913585
26,2.4859605789312105
27,2.0037464909513876
28,2.4969981978367546
29,1.5953056133543817
30,2.5700194551792794
31,2.4238399287081647
32,2.5149552679918585
33,1.695582495781317
34,2.8
35,1.3435028842544405
