c,x,y,z
0,2.8,5.55,14.25
1,0.75,3.2,11.25
2,0.55,4.5,12.55
3,6.0,1.7,12.6
4,1.7,4.85,11.25
5,3.05,0.95,11.5
6,4.9,1.75,2.05
7,2.5,5.4,18.0
8,5.85,5.4,2.25
9,5.65,0.5,12.65
10,1.7,1.1,11.8
11,3.9,3.1,9.8
12,4.25,5.65,8.4
13,1.9,5.9,11.5
14,3.6,5.55,10.65
15,0.95,6.5,9.45
16,3.65,1.45,3.5
17,1.8,4.65,3.45
18,5.45,3.05,10.3
19,5.0,0.95,9.05
20,0.8,0.75,8.05
21,3.25,3.3,11.25
22,2.7,4.25,7.45
23,4.85,3.65,3.2
24,5.2,4.75,5.45
25,2.85,0.85,9.9
26,1.4,2.15,12.05
27,2.0,2.2,9.5
28,3.45,2.4,18.45
29,4.65,2.8,8.05
30,3.15,1.85,11.4
31,4.75,5.65,5.6
32,5.3,6.1,8.6
33,4.8,4.45,16.35
34,5.6,3.65,7.55
35,1.25,3.85,2.3
