c,x,y,z
0,4.15,6.05,8.8
1,2.0,6.0,17.7
2,5.25,5.35,16.7
3,2.4,5.2,6.9
4,3.9,1.1,4.2
5,5.15,0.85,12.8
6,4.4,3.75,1.05
7,0.9,2.15,4.45
8,5.6,2.5,16.3
9,2.45,2.45,8.4
10,4.35,2.0,12.85
11,5.45,2.05,6.0
12,5.75,3.85,13.3
13,2.7,0.8,10.7
14,2.85,5.5,12.25
15,5.25,5.1,17.35
16,5.0,5.1,3.4
17,5.85,4.35,13.2
18,2.6,4.65,3.85
19,4.3,2.65,10.05
20,1.15,1.85,8.1
21,3.65,3.15,3.2
22,4.4,4.05,8.15
23,5.55,5.05,9.5
24,5.05,4.7,1.75
25,3.85,2.45,18.0
26,0.95,4.7,14.65
27,1.35,3.8,10.95
28,2.65,3.25,13.1
29,2.6,3.95,13.35
30,1.7,2.75,4.55
31,2.35,4.1,6.25
32,3.1,3.4,15.8
33,1.85,1.0,16.15
34,4.0,5.85,5.15
35,1.85,2.9,18.45
