c,Rg
0,1.5540270267920053
1,1.759261208575918
2,1.7734147850968198
3,1.9595917942265426
4,2.450510150968569
5,1.8013883534651822
6,1.9222382786741086
7,2.369599122214557
8,2.478911051248108
9,1.7102631376487074
10,1.680773631397161
11,1.7649362594722788
12,2.5387004549572207
13,2.5758493744782514
14,1.9403607911932255
15,1.4543039572248988
16,1.9039432764659772
17,2.0639767440550294
18,1.996246477767713
19,2.285825890132492
20,2.237185732119709
21,1.8041618552668712
22,2.0024984394500787
23,2.7258026340878025
24,2.1886068628239292
25,2.070024154448445
26,1.5668439615992398
27,1.7916472867168918
28,1.8960485225858543
29,1.7507141400011597
30,1.9899748742132397
31,1.9065675964937618
32,1.746424919657298
33,2.4999999999999996
34,1.6155494421403511
35,1.9773719933285188
