c,x,y,z
0,1.9,2.45,6.15
1,4.65,2.75,13.2
2,4.5,1.65,16.05
3,4.7,5.35,18.15
4,2.9,6.05,8.45
5,2.0,4.5,10.4
6,4.05,2.15,4.1
7,3.95,2.85,9.0
8,3.2,5.25,11.15
9,1.5,2.55,10.55
10,2.2,1.35,13.25
11,4.85,3.55,4.5
12,1.15,4.3,17.85
13,1.3,5.7,14.8
14,4.55,5.7,6.65
15,3.95,2.25,18.1
16,4.5,1.4,8.0
17,2.1,3.85,1.25
18,4.35,3.8,6.05
19,4.8,1.5,12.4
20,3.1,4.15,17.05
21,2.8,1.9,10.9
22,2.25,4.15,14.5
23,5.55,4.35,8.7
24,4.75,4.15,5.7
25,3.45,2.3,14.65
26,3.8,5.3,16.8
27,1.85,6.15,3.4
28,1.85,2.4,5.45
29,6.0,4.8,2.9
30,5.05,5.8,12.55
31,1.4,4.4,2.3
32,4.45,3.3,1.65
33,4.85,1.4,18.85
34,1.85,0.95,6.1
35,4.95,3.1,3.25
