c,x,y,z
0,1.5,3.5,18.7
1,0.85,3.45,11.7
2,1.25,4.9,13.65
3,5.0,1.2,18.0
4,2.6,4.1,11.5
5,3.2,1.45,10.45
6,3.65,2.25,2.6
7,4.65,3.25,18.4
8,4.1,4.2,2.7
9,5.6,1.6,16.4
10,1.35,1.0,12.35
11,3.4,3.95,9.15
12,2.7,6.3,7.5
13,1.75,6.25,14.4
14,3.55,5.35,13.7
15,2.6,6.05,11.55
16,3.5,1.0,2.8
17,1.6,3.65,5.55
18,5.55,3.5,10.15
19,5.7,0.75,10.35
20,1.0,1.2,9.4
21,3.9,4.35,10.55
22,3.9,3.25,3.95
23,1.1,3.15,2.75
24,6.0,4.35,8.55
25,2.95,0.6,10.25
26,1.8,2.85,13.85
27,4.15,1.85,10.3
28,2.5,2.8,16.7
29,4.55,4.25,5.7
30,3.45,2.1,11.35
31,5.05,6.25,5.1
32,5.3,5.6,7.6
33,5.1,4.75,16.35
34,5.5,2.45,10.65
35,2.65,4.5,1.05
