c,x,y,z
0,3.95,5.55,9.8
1,0.6,1.85,13.85
2,0.85,3.05,13.0
3,6.3,1.45,10.35
4,1.45,2.4,10.65
5,1.65,1.4,10.55
6,6.3,3.65,7.95
7,6.1,0.5,11.7
8,4.7,6.2,10.3
9,5.45,1.15,10.3
10,2.35,1.75,9.6
11,4.3,2.6,8.8
12,2.1,5.95,16.25
13,0.55,4.55,11.6
14,2.85,6.0,10.35
15,1.4,5.55,17.65
16,5.95,2.5,8.85
17,6.5,5.05,8.15
18,4.55,3.5,10.05
19,4.85,1.35,9.6
20,2.0,0.95,16.45
21,1.35,4.2,11.45
22,2.0,5.05,11.85
23,5.5,3.8,8.3
24,5.2,6.05,10.45
25,3.7,0.6,8.9
26,2.8,0.9,13.1
27,3.1,3.3,8.8
28,1.85,5.0,8.95
29,4.1,5.15,9.65
30,3.6,1.4,9.2
31,6.15,6.35,7.2
32,3.85,4.9,9.05
33,1.8,6.1,12.7
34,3.05,3.25,9.9
35,5.45,5.05,7.2
