c,x,y,z
0,2.9,5.9,4.4
1,3.85,6.05,17.6
2,0.95,1.15,4.7
3,5.95,1.6,9.85
4,2.55,4.15,16.5
5,5.15,1.25,18.0
6,4.65,3.55,13.9
7,3.65,1.0,10.65
8,3.55,5.85,7.4
9,2.75,1.2,6.15
10,3.0,1.45,17.25
11,3.7,3.25,7.15
12,2.35,6.05,8.3
13,5.9,2.6,3.5
14,2.3,3.4,5.6
15,5.3,1.55,1.45
16,5.7,3.7,15.3
17,4.7,5.5,15.4
18,5.15,3.75,11.2
19,3.25,1.65,8.7
20,4.85,4.3,15.45
21,0.9,1.8,18.5
22,2.65,5.8,2.15
23,4.9,2.4,13.5
24,5.35,5.7,11.75
25,3.75,1.0,3.95
26,3.5,3.1,18.1
27,1.6,4.55,14.85
28,1.55,3.45,3.5
29,1.35,5.05,5.7
30,2.55,1.55,13.0
31,2.65,5.5,10.55
32,2.05,2.2,10.45
33,3.7,3.7,2.0
34,3.05,3.8,8.95
35,5.3,4.25,8.05
