c,Rg
0,1.6232683080747925
1,1.8986837546047526
2,1.5378556499229699
3,1.5921683328090654
4,1.705872210923198
5,1.9390719429665317
6,3.655133376499413
7,2.8922309727959137
8,2.726719640887196
9,2.2169799277395366
10,2.958884925102698
11,2.440286868382486
12,2.4176434807473166
13,1.6232683080747925
14,1.6477257053284082
15,1.7449928366615148
16,2.137755832643195
17,1.9710403344427023
18,1.9862024066041206
19,3.4358405085218955
20,2.201136070305514
21,2.029778313018444
22,2.117781858454737
23,1.7507141400011597
24,2.560273422898421
25,2.16794833886788
26,2.4433583445741234
27,2.492990172463582
28,2.658006772000402
29,2.478911051248108
30,2.950423698386386
31,3.2365104665364517
32,2.9000000000000004
33,1.461163919620246
34,2.7340446228984634
35,1.5116216457830975
